country,year,gdp,population,unemployment,gdp_growth,gdp_per_capita,growth_category,decade,population_growth,gdp_category
IDA & IBRD total,1992,4055225988619.01,4491324220.0,4.86117181649703,1.68166017306844,902.9020818762021,Low,1990,1.80743257509266,Low GDP
IDA & IBRD total,1993,4312830690301.87,4570777029.0,5.06306721250455,3.43693802669685,943.5661951870438,Medium,1990,1.7690285783910742,Low GDP
IDA & IBRD total,1994,4732703784532.02,4649243135.0,5.379343555189,3.36186368702917,1017.9514486785428,Medium,1990,1.716690739936766,Low GDP
IDA & IBRD total,1995,5468651089214.27,4727566480.0,5.63084309726097,4.01657728229151,1156.7581571511332,Medium,1990,1.6846472151644143,Low GDP
IDA & IBRD total,1996,5998025558914.09,4806199043.0,5.71138107997951,5.4057690661282,1247.9769367125834,High,1990,1.6632777843031077,Low GDP
IDA & IBRD total,1997,6355345864750.12,4884731621.0,5.79469409397703,5.25847940978599,1301.0634683444607,High,1990,1.6339851366409697,Low GDP
IDA & IBRD total,1998,6153791476491.9,4963254080.0,5.99439926601113,2.73716742853981,1239.8703304933163,Medium,1990,1.6075081517769263,Low GDP
IDA & IBRD total,1999,5860973878548.43,5040645749.0,6.21162704876033,3.63851435578322,1162.7426663957037,Medium,1990,1.5592929105092246,Low GDP
IDA & IBRD total,2000,6405155340977.75,5116723507.0,6.13803612006999,5.74681558100116,1251.807984585271,High,2000,1.5092859484341359,Low GDP
IDA & IBRD total,2001,6484814497363.36,5192348770.0,6.25497510538627,3.68251365193318,1248.917356020243,Medium,2000,1.4780017504666842,Low GDP
IDA & IBRD total,2002,6618829141640.94,5267145775.0,6.41990741313757,4.59432023150906,1256.6253953054756,Medium,2000,1.4405235147561202,Low GDP
IDA & IBRD total,2003,7438042806499.1,5341840046.0,6.47132589686559,5.81417805338693,1392.4121168825989,High,2000,1.4181166459172,Low GDP
IDA & IBRD total,2004,8846940320931.57,5417128229.0,6.31905124067439,7.64455813366875,1633.1421275151747,High,2000,1.4094054174530468,Low GDP
IDA & IBRD total,2005,10543932972658.9,5492481030.0,6.23533050464378,7.16340677732725,1919.7031205147196,High,2000,1.391010103778001,Low GDP
IDA & IBRD total,2006,12515819352845.9,5568236362.0,6.01932254782821,8.14145143740686,2247.716968025845,High,2000,1.3792552324937146,Low GDP
IDA & IBRD total,2007,15478384977817.9,5643505923.0,5.86200448265076,8.71182358979239,2742.6895956175113,High,2000,1.3517666296221087,Low GDP
IDA & IBRD total,2008,18563872439706.4,5720065907.0,5.84623449176225,5.86767333945535,3245.39485060629,High,2000,1.356603236438203,Low GDP
IDA & IBRD total,2009,18027421083675.2,5797994405.0,6.10324262948273,2.96481181553423,3109.2512038523087,Medium,2000,1.3623706311606254,Low GDP
IDA & IBRD total,2010,21835069166669.5,5876645582.0,5.89329023432406,7.64087639378674,3715.5667909512363,High,2010,1.3565238512850852,Low GDP
IDA & IBRD total,2011,25757259583860.6,5956718993.0,5.80464090146674,6.17762293228954,4324.068268811921,High,2010,1.3625700220081693,Medium GDP
IDA & IBRD total,2012,27363548308329.9,6038958543.0,5.80093134299641,5.30303202015648,4531.170087274086,High,2010,1.380618258082067,Medium GDP
IDA & IBRD total,2013,28855638007106.6,6120456890.0,5.76297907281738,5.2189580602312,4714.6215594219475,High,2010,1.349543077994264,Medium GDP
IDA & IBRD total,2014,29778753140210.5,6201607778.0,5.72428213427767,4.82633192142497,4801.779507219023,Medium,2010,1.3258959168978013,Medium GDP
IDA & IBRD total,2015,28103757036548.0,6280961830.0,5.89251378910782,4.24855788281909,4474.435253262477,Medium,2010,1.279572247079308,Medium GDP
IDA & IBRD total,2016,28286257999424.7,6360153661.0,5.95304901797185,4.34774011294112,4447.41739069513,Medium,2010,1.2608233124702828,Medium GDP
IDA & IBRD total,2017,31117686702333.8,6440011821.0,5.97420353977293,5.07269308321443,4831.930059641081,High,2010,1.2556011105468112,Medium GDP
IDA & IBRD total,2018,33147599934551.5,6518058354.0,5.91029155867602,4.82305890086468,5085.502174771033,Medium,2010,1.211900461820603,Medium GDP
IDA & IBRD total,2019,34078219798939.1,6594216452.0,5.76721925998948,3.98606377777536,5167.895237743267,Medium,2010,1.1684169405028921,Medium GDP
IDA & IBRD total,2020,32822847991827.3,6666470352.0,6.61362546144519,-1.32167856256852,4923.572184188917,Low,2020,1.0957162314271018,Medium GDP
IDA & IBRD total,2021,38741335342414.8,6732651035.0,6.1438114050949,7.35278447207344,5754.246750799374,High,2020,0.9927394783979748,Medium GDP
IDA & IBRD total,2022,41018485584725.7,6794724390.0,5.38641759178597,3.826133077696,6036.8137440708915,Medium,2020,0.9219749349447692,Medium GDP
IDA & IBRD total,2023,42176516066439.0,6858521511.0,4.95186990095765,4.68849828972206,6149.505545589445,Medium,2020,0.9389213945732999,Medium GDP
IDA & IBRD total,2024,43823204664493.9,6926222113.0,4.87442555532322,4.34846625464438,6327.143997048698,Medium,2020,0.9871019853392449,Medium GDP
IDA blend,1960,12401501561.7854,124475467.0,6.06402519158205,4.01863104412614,99.63008664016822,Medium,1960,0.0,Low GDP
IDA blend,1961,13314688264.5775,127688784.0,6.06402519158205,1.8174761049095,104.27453255861141,Low,1960,2.5814861975974823,Low GDP
IDA blend,1962,14222416055.5102,131049320.0,6.06402519158205,4.19166785787182,108.5272022434775,Medium,1960,2.6318176857256237,Low GDP
IDA blend,1963,15145197244.7816,134563454.0,6.06402519158205,8.27697758636965,112.55059820909176,High,1960,2.681535470767793,Low GDP
IDA blend,1964,16626632979.2211,138208407.0,6.06402519158205,5.90439922848979,120.3011693725773,High,1960,2.708724316782174,Low GDP
IDA blend,1965,17977186457.6129,141992226.0,6.06402519158205,5.261832353044,126.60683590954409,High,1960,2.7377632679030928,Low GDP
IDA blend,1966,19605545864.4967,145904459.0,6.06402519158205,0.647417465762643,134.37249278650697,Low,1960,2.7552445019067395,Low GDP
IDA blend,1967,19795254777.9829,149923848.0,6.06402519158205,-6.79782743077607,132.0353969168594,Low,1960,2.7548088849018715,Low GDP
IDA blend,1968,21047483665.4866,154080039.0,6.06402519158205,3.13920329330692,136.60097571422992,Medium,1960,2.772201391202289,Low GDP
IDA blend,1969,23960732153.6781,158393968.0,6.06402519158205,15.1308437579284,151.2730090433627,High,1960,2.7997974481301924,Low GDP
IDA blend,1970,32356563895.3398,162852517.0,6.06402519158205,17.2108943459899,198.68629906002496,High,1970,2.814847721978908,Low GDP
IDA blend,1971,30392833455.942,167356115.0,6.06402519158205,10.4555970474108,181.6057540290177,High,1970,2.7654457437707336,Low GDP
IDA blend,1972,34167082608.5479,172011394.0,6.06402519158205,4.04068888928964,198.63267085986118,Medium,1970,2.7816605326910215,Low GDP
IDA blend,1973,37107988872.5557,176954946.0,6.06402519158205,5.65796118941225,209.70303295481608,High,1970,2.87396775588018,Low GDP
IDA blend,1974,52754115653.5642,182138604.0,6.06402519158205,8.18962357736115,289.6372020813567,High,1970,2.9293659867523525,Low GDP
IDA blend,1975,61046682874.9974,187586058.0,6.06402519158205,-1.28459401512117,325.43294275631825,Low,1970,2.9908288964375807,Low GDP
IDA blend,1976,73441255542.52,193252681.0,6.06402519158205,6.82429671080396,380.02709800709056,High,1970,3.0208124529169433,Low GDP
IDA blend,1977,79020486261.1326,199165729.0,6.06402519158205,5.4235813799926,396.75744746794567,High,1970,3.0597495307193245,Low GDP
IDA blend,1978,87129172584.7326,205318127.0,6.06402519158205,0.456101043607134,424.3618128502244,Low,1970,3.08908466877853,Low GDP
IDA blend,1979,106209035625.903,211887858.0,6.06402519158205,5.56259928191298,501.2511647831326,High,1970,3.199781283802583,Low GDP
IDA blend,1980,134446628565.262,219552133.0,6.06402519158205,4.10503414255645,612.3676719882379,Medium,1980,3.617137419927108,Low GDP
IDA blend,1981,245479636362.868,227625217.0,6.06402519158205,-3.44703679582913,1078.4377917270388,Low,1980,3.6770692635448077,Low GDP
IDA blend,1982,224352153458.531,235282858.0,6.06402519158205,-0.958574938912321,953.5422825343741,Low,1980,3.364144404088587,Low GDP
IDA blend,1983,171851407628.724,242589635.0,6.06402519158205,-2.96165598812939,708.4037519934601,Low,1980,3.1055288354241206,Low GDP
IDA blend,1984,148714761041.179,249868265.0,6.06402519158205,1.347504379025,595.1726644485204,Low,1980,3.000387877247923,Low GDP
IDA blend,1985,149360272178.405,257661913.0,6.06402519158205,5.98462268582176,579.6753988176941,High,1980,3.119102780018901,Low GDP
IDA blend,1986,138015634707.148,265801351.0,6.06402519158205,2.96473966175196,519.2435410426037,Medium,1980,3.1589604785710046,Low GDP
IDA blend,1987,142226241236.742,274161638.0,6.06402519158205,3.51904995839205,518.7678417530537,Medium,1980,3.145313960424523,Low GDP
IDA blend,1988,148184197593.881,282708012.0,6.06402519158205,6.0993415476279,524.1598798193276,High,1980,3.1172756561951953,Low GDP
IDA blend,1989,143853282362.366,291381564.0,6.06402519158205,3.14676076246539,493.6938370004974,Medium,1980,3.068024828387239,Low GDP
IDA blend,1990,159019516930.143,300366368.0,6.06402519158205,5.97431169856483,529.4185164237263,High,1990,3.0835183519023257,Low GDP
IDA blend,1991,170036291239.493,309491517.0,3.23945543564595,1.92627437066402,549.4053371404458,Low,1990,3.0380062391006435,Low GDP
IDA blend,1992,165355540081.895,318337815.0,3.31106342065644,2.89142745156366,519.4341742965566,Medium,1990,2.858332947458453,Low GDP
IDA blend,1993,175244559141.651,327140314.0,3.53024916447056,-0.215023738912336,535.6862228286881,Low,1990,2.76514400276322,Low GDP
IDA blend,1994,190983317299.202,336096421.0,3.65543950397293,0.928531752843284,568.2396638767004,Low,1990,2.7376959111190535,Low GDP
IDA blend,1995,267309715975.135,345327214.0,3.69403538353833,2.29956176560113,774.0766007950216,Medium,1990,2.746471673972395,Low GDP
IDA blend,1996,328495025650.406,354861820.0,3.79689239249562,4.77236192760644,925.6984187546748,Medium,1990,2.761035219193575,Low GDP
IDA blend,1997,344040187982.76,364489851.0,3.77455453239581,2.46299856238241,943.8951099430201,Medium,1990,2.7131774841260725,Low GDP
IDA blend,1998,360890034244.656,374262946.0,3.89184762940828,2.79288521194428,964.2686728721898,Medium,1990,2.681307853479842,Low GDP
IDA blend,1999,203538006166.57,384018319.0,3.91434730814139,2.02968759954977,530.0216059915881,Medium,1990,2.6065559265917804,Low GDP
IDA blend,2000,244290144682.412,394129957.0,3.82333592364451,3.52376351778531,619.8213060024057,Medium,2000,2.6331134479029794,Low GDP
IDA blend,2001,243968067343.097,404662385.0,3.72882194919706,3.97086421185242,602.8928716542235,Medium,2000,2.672323636642515,Low GDP
IDA blend,2002,267621509349.006,414935066.0,3.53946096491474,6.39616099561913,644.972024005814,High,2000,2.5385806491502683,Low GDP
IDA blend,2003,302939673645.116,425311302.0,3.42217572676054,4.52618390039238,712.2775064301395,Medium,2000,2.500689107822951,Low GDP
IDA blend,2004,365116376580.756,436147454.0,3.27695586964825,7.38096054607374,837.1397637019245,High,2000,2.5478166108080513,Low GDP
IDA blend,2005,428328538081.228,447132945.0,3.2286448044491,5.96745206211722,957.9444835612103,High,2000,2.5187561911114598,Low GDP
IDA blend,2006,526645636948.488,458394453.0,3.13594252329219,5.72555656025354,1148.8918190475747,High,2000,2.5186039467523402,Low GDP
IDA blend,2007,609839841078.279,470476526.0,3.01249783655869,5.42184760303104,1296.2173612850538,High,2000,2.635737173721875,Low GDP
IDA blend,2008,714771797908.919,482975881.0,3.04378002820466,4.17673097121384,1479.9326964919785,Medium,2000,2.6567436012737478,Low GDP
IDA blend,2009,669157586112.912,495610570.0,3.09853098089253,5.88178416165859,1350.168109031476,High,2000,2.6160082722640032,Low GDP
IDA blend,2010,780580681565.074,508422508.0,3.14320402026914,5.94346268114417,1535.2992231513754,High,2010,2.585081670070122,Low GDP
IDA blend,2011,888614216908.754,520984443.0,3.19533203358853,4.19641282006262,1705.644436889172,Medium,2010,2.4707668921691406,Low GDP
IDA blend,2012,982900021354.995,532980174.0,4.08486021677751,4.50072409149726,1844.1586935182977,Medium,2010,2.3025123228103794,Low GDP
IDA blend,2013,1071507625598.43,544442648.0,3.70433029886193,5.67251913506919,1968.0817245573865,High,2010,2.150637971010161,Low GDP
IDA blend,2014,1164584937017.84,555868551.0,3.3801313878636,5.74572820998239,2095.0725399427033,High,2010,2.0986421695605273,Low GDP
IDA blend,2015,1104888256132.44,567234056.0,4.00215322009935,3.83520190776083,1947.8524683864184,Medium,2010,2.04463896717193,Low GDP
IDA blend,2016,1035761112332.6,578463670.0,3.73137542358032,2.26871058517055,1790.537878260531,Medium,2010,1.9797143491680602,Low GDP
IDA blend,2017,1064701742324.65,590024074.0,4.34851254345894,2.77873930269396,1804.505594333851,Medium,2010,1.9984667317136884,Low GDP
IDA blend,2018,1125278097800.27,601951913.0,4.76275439835545,3.86333443843708,1869.3820444761507,Medium,2010,2.021585139592119,Low GDP
IDA blend,2019,1354444605559.25,614017319.0,5.0804070213856,3.02295777419029,2205.8736189479537,Medium,2010,2.0043803731544907,Low GDP
IDA blend,2020,1258453633593.24,626440308.0,5.79415278844651,-3.29396031642257,2008.896326628522,Low,2020,2.0232310417941157,Low GDP
IDA blend,2021,1369357769886.58,639196319.0,5.813781237265,4.29411724945791,2142.3117267460048,Medium,2020,2.0362691923074605,Low GDP
IDA blend,2022,1456880573683.68,651895919.0,4.74456534673109,4.79819828416285,2234.8361620648216,Medium,2020,1.9868074365428257,Low GDP
IDA blend,2023,1272526278004.68,664395892.0,4.36958257524396,2.82562013423187,1915.3132843342144,Medium,2020,1.9174798669049586,Low GDP
IDA blend,2024,1117411942661.72,676957651.0,4.43949809013088,4.05581991807422,1650.6378811304992,Medium,2020,1.8907038937561627,Low GDP
IDA only,1960,32210089126.0693,271011918.0,6.06402519158205,4.01863104412614,118.85119061837459,Medium,1960,0.0,Low GDP
IDA only,1961,33770973573.5427,277777327.0,6.06402519158205,4.01863104412614,121.57570215780319,Medium,1960,2.496351101430161,Low GDP
IDA only,1962,36454084443.5145,284793544.0,6.06402519158205,7.48265349478329,128.00179362041473,High,1960,2.525842218936747,Low GDP
IDA only,1963,41013144249.1447,292032194.0,6.06402519158205,1.99144808708004,140.44048941105686,Low,1960,2.5417184316509633,Low GDP
IDA only,1964,38511156900.687,299550203.0,6.06402519158205,3.93932669717229,128.56328092919702,Medium,1960,2.574376782581722,Low GDP
IDA only,1965,43922137299.2666,307362551.0,6.06402519158205,3.71425630591619,142.90009357472636,Medium,1960,2.6080262746475347,Low GDP
IDA only,1966,47199466537.8103,315417039.0,6.06402519158205,2.73603194385498,149.64146099225255,Medium,1960,2.620517032343339,Low GDP
IDA only,1967,47958244720.3198,323800597.0,6.06402519158205,1.79200015270351,148.11042711054606,Low,1960,2.6579280645647074,Low GDP
IDA only,1968,50737955947.6912,332513120.0,6.06402519158205,4.69439667092691,152.58933526500007,Medium,1960,2.6907062805693327,Low GDP
IDA only,1969,56549175848.4408,341390558.0,6.06402519158205,4.1284335615041,165.64364339695888,Medium,1960,2.669800818686485,Low GDP
IDA only,1970,55838238708.5842,350214798.0,6.06402519158205,0.273671622523324,159.43997520225915,Low,1970,2.5847932209068336,Low GDP
IDA only,1971,59166992867.469,358587698.0,6.06402519158205,2.17452076478735,165.0000632968424,Medium,1970,2.390789894606349,Low GDP
IDA only,1972,61397002690.6439,367253289.0,6.06402519158205,-0.657070713783597,167.17890494002873,Low,1970,2.416589037585992,Low GDP
IDA only,1973,74218080663.5455,376941153.0,6.06402519158205,2.32344808469816,196.89566945094344,Medium,1970,2.637924367234179,Low GDP
IDA only,1974,92798583948.9447,386935938.0,6.06402519158205,6.43150080609611,239.8293227261426,High,1970,2.651550492816579,Low GDP
IDA only,1975,110394883561.534,396714176.0,6.06402519158205,0.652306578790558,278.27309998000675,Low,1970,2.5270948081333344,Low GDP
IDA only,1976,104542327193.176,406435903.0,6.06402519158205,3.84841991577377,257.2172547295262,Medium,1970,2.450562038902282,Low GDP
IDA only,1977,114932944280.877,416206887.0,6.06402519158205,2.21543787570508,276.1437829856886,Medium,1970,2.4040651743308272,Low GDP
IDA only,1978,132428153010.604,426640583.0,6.06402519158205,2.07008941003262,310.3974593307829,Medium,1970,2.5068532803975474,Low GDP
IDA only,1979,144547135821.029,437766309.0,6.06402519158205,0.910475653943649,330.1924630774384,Low,1970,2.607751452467899,Low GDP
IDA only,1980,163659974895.723,448125037.0,6.06402519158205,2.73486997956502,365.2105135462962,Medium,1980,2.366268894393153,Low GDP
IDA only,1981,171044356297.87,458208924.0,6.06402519158205,3.37290498525556,373.2890114943942,Medium,1980,2.250239591054126,Low GDP
IDA only,1982,173616270817.376,469727285.0,6.06402519158205,0.872211353924882,369.6107855803522,Low,1980,2.5137792820464577,Low GDP
IDA only,1983,174261955496.062,482266809.0,6.06402519158205,1.46406057329078,361.33930895514317,Low,1980,2.6695328120017514,Low GDP
IDA only,1984,178151155469.172,494950768.0,6.06402519158205,1.83768895677883,359.9371230173988,Low,1980,2.630070899198045,Low GDP
IDA only,1985,188345895349.366,507758711.0,6.06402519158205,2.09714097848499,370.9358229983493,Medium,1980,2.587720603355037,Low GDP
IDA only,1986,167903128340.333,520745833.0,6.06402519158205,2.9283076972127,322.4281745531183,Medium,1980,2.5577349474561695,Low GDP
